"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-23","71","79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-24","75","85","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-25","76","81","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-26","81","92","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-27","81","87","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-28","78","83","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-29","81","94","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-30","77","82","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-08-31","77","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-01","76","79","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-02","73","80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-03","74","77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-04","72","80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-05","72","84","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-06","76","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-07","76","86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-08","77","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-09","83","91","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-10","80","86","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-11","79","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-12","70","77","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-13","70","78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-14","74","83","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-15","69","75","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-16","66","74","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-17","66","75","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-18","74","80","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-19","73","74","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-20","73","82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-21","73","85","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-22","73","83","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-23","71","79","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-24","67","72","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-25","62","70","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-26","62","72","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-27","70","75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-28","65","70","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-29","62","64","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-09-30","61","62","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-01","60","63","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-02","61","65","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-03","65","73","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-04","65","70","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-05","60","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-06","60","71","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-07","61","73","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-08","62","71","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-09","60","66","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-10","55","64","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-11","54","63","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-12","57","66","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-13","59","70","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-14","56","63","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-15","54","64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-16","60","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-17","67","75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-18","67","75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-19","73","86","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-20","67","72","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-21","68","73","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-22","55","60","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-23","54","64","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-24","59","66","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-25","51","54","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-26","46","53","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-27","46","62","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-28","51","57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-29","49","63","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-30","66","73","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-10-31","53","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-01","49","59","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-02","59","68","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-03","63","73","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-04","58","63","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-05","54","65","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-06","56","61","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-07","48","55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-08","52","67","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-09","55","60","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-10","50","58","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-11","55","66","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-12","44","52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-13","49","62","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-14","51","59","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-15","51","54","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-16","52","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-17","56","63","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-18","54","67","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-19","53","60","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-20","44","44","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-21","40","42","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-22","40","44","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-23","40","47","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-24","44","51","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-25","49","55","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-26","50","53","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-27","45","53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-28","45","52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-29","55","60","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-11-30","56","59","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-01","55","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-02","47","53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-03","46","50","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-04","44","48","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-05","44","52","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-06","43","47","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-07","44","47","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-08","43","45","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-09","37","43","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-10","33","39","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-11","33","36","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-12","42","48","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-13","41","44","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-14","41","45","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-15","30","36","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-16","22","29","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-17","31","40","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-18","47","60","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-19","31","33","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-20","27","35","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-21","35","41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-22","42","51","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-23","43","48","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-24","42","47","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-25","45","52","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-26","39","49","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-27","54","62","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-28","43","43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-29","39","48","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-30","39","43","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-12-31","38","45","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-01","46","52","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-02","40","43","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-03","43","46","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-04","46","55","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-05","34","35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-06","32","36","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-07","25","27","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-08","21","26","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-09","20","24","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-10","27","47","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-11","45","51","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-12","50","61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-13","50","58","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-14","32","34","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-15","35","41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-16","35","42","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-17","40","43","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-18","41","42","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-19","43","54","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-20","44","46","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-21","44","47","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-22","46","54","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-23","44","47","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-24","38","40","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-25","42","51","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-26","45","55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-27","42","46","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-28","37","40","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-29","38","46","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-30","36","39","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-01-31","30","32","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-01","38","48","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-02","40","47","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-03","32","34","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-04","29","35","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-05","35","42","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-06","42","48","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-07","40","44","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-08","48","65","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-09","35","44","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-10","24","31","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-11","37","45","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-12","36","37","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-13","37","39","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-14","33","38","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-15","38","46","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-16","35","39","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-17","33","44","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-18","41","53","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-19","55","68","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-20","52","56","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-21","40","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-22","44","51","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-23","45","57","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-24","52","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-25","53","63","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-26","44","47","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-27","41","52","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-02-28","48","58","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-01","51","61","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-02","52","62","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-03","37","42","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-04","27","34","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-05","24","38","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-06","32","42","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-07","44","50","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-08","52","61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-09","55","64","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-10","42","49","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-11","25","29","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-12","25","32","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-13","26","34","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-14","32","36","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-15","25","28","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-16","30","40","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-17","36","45","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-18","36","40","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-19","40","48","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-20","43","55","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-21","49","57","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-22","42","50","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-23","31","44","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-24","40","49","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-25","51","62","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-26","42","43","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-27","45","58","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-28","47","49","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-29","49","61","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-30","43","50","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-03-31","41","42","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-01","42","47","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-02","50","65","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-03","53","59","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-04","50","54","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-05","49","60","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-06","46","54","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-07","48","52","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-08","47","58","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-09","51","61","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-10","52","62","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-11","56","66","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-12","60","73","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-13","56","66","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-14","54","60","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-15","51","58","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-16","64","83","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-17","70","76","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-18","58","62","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-19","48","52","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-20","54","64","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-21","53","58","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-22","53","58","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-23","53","61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-24","51","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-25","54","59","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-26","57","62","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-27","60","65","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-28","62","74","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-29","69","85","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-04-30","64","70","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-01","55","67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-02","66","77","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-03","64","68","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-04","55","61","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-05","55","61","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-06","58","62","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-07","54","57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-08","53","61","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-09","54","63","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-10","54","60","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-11","54","61","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-12","53","61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-13","51","53","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-14","54","70","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-15","61","69","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-16","66","78","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2017-05-17","67","77","57"
